Player ID,First Name,Last Name,Postion,Team Name
2216,Kadeem,Allen,,New York Knicks
13,Ryan,Anderson,F,Houston Rockets
364,Chandler,Parsons,F,Atlanta Hawks
449,Allonzo,Trier,G,New York Knicks
4196798,Doron,Sheffer,G,Portland Trail Blazers
666897,Justin,Simon,G,Phoenix Suns
17895899,Shaq,Buchanan,G,Memphis Grizzlies
666552,John,Egbunu,C,Minnesota Timberwolves
292,Daryl,Macon,G,Miami Heat
2194,Josh,Magette,,Orlando Magic
17895728,Kyree,Walker,F,Washington Wizards
186,Gerald,Green,G-F,Denver Nuggets
43,Dragan,Bender,F,Golden State Warriors
342,Nene,,C-F,Atlanta Hawks
17895913,Kaleb,Johnson,G,San Antonio Spurs
17895914,Matt,Morgan,G,Toronto Raptors
17553946,Nick,Mayo,F,Golden State Warriors
17553947,Derrick,Alston,F,Golden State Warriors
4196803,Augusto,Binelli,C,Atlanta Hawks
302,Luc,Mbah a Moute,F,Houston Rockets
4196804,Ron,Ellis,F,Phoenix Suns
4196805,Marcelo,Nicola,F-C,Portland Trail Blazers
4196806,Alain,Digbeau,G,Atlanta Hawks
4196807,Ben,Pepper,C,Boston Celtics
4196808,Roberto,Duenas,C,Miami Heat
4196809,George,Banks,F,Miami Heat
2208,Derrick,Walton Jr.,,Detroit Pistons
323,Naz,Mitrou-Long,G,Indiana Pacers
4196810,Andrew,Betts,C,Indiana Pacers
4196811,Venson,Hamilton,C-F,Houston Rockets
4196812,DeeAndre,Hulett,G-F,Toronto Raptors
4196813,Josip,Sesar,G,Boston Celtics
4196814,Robertas,Javtokas,F,San Antonio Spurs
4196815,Federico,Kammerichs,F,Portland Trail Blazers
4196816,Mladen,Sekularac,G,Golden State Warriors
4196817,Milos,Vujanic,G,Phoenix Suns
4196818,Peter,Fehse,F,Utah Jazz
4196821,Sofoklis,Schortsanitis,F-C,Oklahoma City Thunder
4196822,Szymon,Szewczyk,F,Oklahoma City Thunder
4196823,Mario,Austin,F,Utah Jazz
17895941,Filip,Petrusev,C,Philadelphia 76ers
1980,Jared,Cunningham,,Detroit Pistons
46390200,Fred,Sheffield,,Golden State Warriors
17553945,Damien,Jefferson,F,Sacramento Kings
17553948,Travis,Munnings,F,Golden State Warriors
143,Henry,Ellenson,F,Toronto Raptors
17553949,Tim,Williams,F,Golden State Warriors
17895726,Jordan,Goodwin,G,Washington Wizards
17895727,Austin,Hollins,G-F,Washington Wizards
46389569,Jim,Seminoff,,Chicago Stags
17553954,Sedrick,Barefield,G,Golden State Warriors
17895729,James,Banks III,C,Cleveland Cavaliers
17896110,Matt,Lewis,G,Minnesota Timberwolves
17895730,Anas,Mahmoud,C,Toronto Raptors
17895731,Isiaha,Mike,F,Toronto Raptors
17895732,K.J.,Lawson,F,Boston Celtics
17895733,Blake,Francis,G,Detroit Pistons
17553957,Scottie,Lindsey,G,Golden State Warriors
666837,Norvel,Pelle,F,Utah Jazz
23800531,Aleem,Ford,F,Orlando Magic
17895777,Trey,Davis,G,New York Knicks
366,Justin,Patton,C,New York Knicks
666653,William,Howard,G-F,Houston Rockets
4196853,Yotam,Halperin,G,Oklahoma City Thunder
4196854,Ejike,Ugboaja,F,Cleveland Cavaliers
4196855,Edin,Bavcic,F,Cleveland Cavaliers
4196862,Petteri,Koponen,G,Dallas Mavericks
4196863,Stanko,Barac,C,Dallas Mavericks
1358055,Anzejs,Pasecniks,C,New Orleans Pelicans
4196865,Renaldas,Seibutis,G,Cleveland Cavaliers
4196866,Brad,Newley,G,Los Angeles Lakers
4196867,Giorgos,Printezis,F,San Antonio Spurs
4196868,Milovan,Rakovic,F,Portland Trail Blazers
466,Tyrone,Wallace,G,New Orleans Pelicans
339,Abdel,Nader,F,Phoenix Suns
24338188,Cat,Barber,G,Atlanta Hawks
4196882,Ante,Tomic,C,New York Knicks
4196884,DeVon,Hardin,F,Oklahoma City Thunder
4196885,Tadija,Dragicevic,F,New York Knicks
4196886,Maarty,Leunen,F,Indiana Pacers
50815,BJ,Johnson,F,Orlando Magic
4196897,Sergio,Llull,G,New York Knicks
4196900,Sergiy,Gladyr,G,Cleveland Cavaliers
4196902,Emir,Preldzic,F,Philadelphia 76ers
209,Isaiah,Hicks,F,LA Clippers
4196903,Chinemelu,Elonu,F,Los Angeles Lakers
4196904,Henk,Norel,F,Minnesota Timberwolves
4196907,Latavious,Williams,F,New Orleans Pelicans
50,Antonio,Blakeney,G,Portland Trail Blazers
2219,Milton,Doyle,,Portland Trail Blazers
2223,Ben,Moore,,Memphis Grizzlies
24338541,Malik,Ellison,G,Atlanta Hawks
17553938,Jordan,Floyd,G,Los Angeles Lakers
2213,London,Perrantes,,Minnesota Timberwolves
17553939,Alan,Griffin,F,Los Angeles Lakers
17895791,Terry,Henderson,G,Indiana Pacers
17553940,Tyson,Carter,G,Miami Heat
17895793,Cullen,Russo,F,Minnesota Timberwolves
4196920,Paulao,Prestes,C,Minnesota Timberwolves
4196921,Dwayne,Collins,F,Phoenix Suns
4196923,Chukwudiebere,Maduabum,F,Cleveland Cavaliers
17951082,Trey,Murphy,,New Orleans Pelicans
4196942,MIlan,Macvan,F,Cleveland Cavaliers
4196944,Adam,Hanga,G-F,San Antonio Spurs
365,Patrick,Patterson,F,Portland Trail Blazers
4196945,Jon,Diebler,G,Chicago Bulls
4196966,Ilkan,Karaman,F,Milwaukee Bucks
3547266,Elijah,Hughes,G,Portland Trail Blazers
46390201,Ed,Kasid,,Toronto Huskies
45088184,Keaton,Wallace,G,LA Clippers
46389570,Johnny,Logan,,St. Louis Bombers
225,Ersan,Ilyasova,F,Chicago Bulls
148,Jacob,Evans,G,Minnesota Timberwolves
17553941,Micah,Potter,F-C,Miami Heat
17553944,Matt,Coleman,G,Sacramento Kings
17553942,Dru,Smith,G,Miami Heat
17553943,Alex,Antetokounmpo,F,Sacramento Kings
4197066,Cady,Lalanne,C-F,San Antonio Spurs
4197068,Nikola,Milutinov,C-F,San Antonio Spurs
4197069,Arturas,Gudaitis,C-F,Cleveland Cavaliers
4197071,Juan Pablo,Vaulet,F,Brooklyn Nets
4197072,Marcus,Eriksson,F,Atlanta Hawks
451,Evan,Turner,G-F,Minnesota Timberwolves
2188,Jarrod,Uthoff,,Washington Wizards
4197073,Tyler,Harvey,G,Memphis Grizzlies
4197074,Satnam,Singh,C,Memphis Grizzlies
4197075,Daniel,Diez,F,Portland Trail Blazers
17553971,Marcus,Graves,G,Sacramento Kings
151,Dante,Exum,G,Houston Rockets
17553968,Joshua,Obiesie,G,Sacramento Kings
4197076,Nikola,Radicevic,G,Detroit Pistons
4197077,Dimitrios,Agravanis,F,Sacramento Kings
4197078,Luka,Mitrovic,F,Sacramento Kings
4197110,Isaia,Cordinier,G,Brooklyn Nets
4197111,David,Michineau,G,LA Clippers
4197112,Wang,Zhelin,,Memphis Grizzlies
17553972,Ryan,Taylor,G,Golden State Warriors
17553973,Kendall,Smith,G,Golden State Warriors
666726,Mathias,Lessort,F,New York Knicks
17553977,Yoeli,Childs,F,Los Angeles Lakers
4197162,Aleksandar,Vezenkov,F,Cleveland Cavaliers
46389571,George,Munroe,,St. Louis Bombers
4197165,Ognen,Jaramaz,G,New York Knicks
4197166,Alpha,Kaba,F,Atlanta Hawks
17553980,Princepal,Singh,F,Sacramento Kings
230,Wes,Iwundu,F,Atlanta Hawks
17553981,Kahlil,Whitney,F,Golden State Warriors
17553982,Tres,Tinkle,F,Los Angeles Lakers
17553985,Romaro,Gill,C,Los Angeles Lakers
17553989,Elijah,Pemberton,G,Golden State Warriors
17957861,JT,Thor,,Charlotte Hornets
4197230,Issuf,Sanon,G,Washington Wizards
2226,Erik,McCree,,Portland Trail Blazers
29,J.J.,Barea,G,Dallas Mavericks
17895796,Vitto,Brown,F,Phoenix Suns
666758,Tahjere,McCall,G,Orlando Magic
17895798,Jared,Brownridge,G,Minnesota Timberwolves
300,Yante,Maten,F,Orlando Magic
17895815,Quinton,Rose,G-F,New York Knicks
17895818,Matur,Maker,F,Denver Nuggets
17895819,LiAngelo,Ball,F,Charlotte Hornets
17895821,D.J.,Hogg,F,Orlando Magic
17896121,Josh,Gray,,Denver Nuggets
456,Denzel,Valentine,G,Utah Jazz
168,Langston,Galloway,G,Milwaukee Bucks
156,Terrance,Ferguson,G,New York Knicks
154,Cristiano,Felicio,F-C,Chicago Bulls
46389572,Aubrey,Davis,,St. Louis Bombers
46389573,Doyle,Parrack,,Chicago Stags
157,Yogi,Ferrell,G,LA Clippers
256,George,King,F,Dallas Mavericks
666467,Amida,Brimah,C,Indiana Pacers
17553986,Ade,Murkey,G,Sacramento Kings
169,Marc,Gasol,C,Los Angeles Lakers
46389574,Chuck,Halbert,,Chicago Stags
17896053,Aaron,Henry,G,Philadelphia 76ers
181,Treveon,Graham,F,Atlanta Hawks
183,Jerian,Grant,G,Washington Wizards
4197231,Vanja,Marinkovic,G-F,Sacramento Kings
18030330,Kerry,Blackshear Jr.,C,Minnesota Timberwolves
666607,Marko,Guduric,G,Memphis Grizzlies
2225,Josh,Gray,,Denver Nuggets
666610,Devon,Hall,G,Oklahoma City Thunder
666611,Donta,Hall,F,Orlando Magic
17895721,Juwan,Durham,F,Atlanta Hawks
17895722,Max,Heidegger,G,Atlanta Hawks
17895723,Justin,Jaworski,G,Atlanta Hawks
17895724,Ibi,Watson,G,Atlanta Hawks
17895725,Jaime,Echenique,C,Washington Wizards
1280857,Kevin,Hervey,F,Oklahoma City Thunder
208,Mario,Hezonja,F,Portland Trail Blazers
348,James,Nunnally,F,New Orleans Pelicans
20,Trevor,Ariza,F,Los Angeles Lakers
666630,Dewan,Hernandez,C,Washington Wizards
3547197,Devon,Dotson,G,Washington Wizards
258,Brandon,Knight,G,Dallas Mavericks
46389575,Max,Zaslofsky,,Chicago Stags
17553990,Isaiah,Brown,F,Golden State Warriors
46390202,Frank,Fucarino,,Toronto Huskies
46390203,Red,Dehnert,,Providence Steamrollers
46390204,Wallace,Sydnor,,Chicago Stags
46390205,Pete,Lalich,,Cleveland Rebels
17896066,Yves,Pons,G-F,Memphis Grizzlies
46390206,Gorham,Getchell,,Pittsburgh Ironmen
24489019,Jarron,Cumberland,G,Portland Trail Blazers
666716,Dedric,Lawson,F,Boston Celtics
17895865,Charles,Matthews,F,Philadelphia 76ers
666808,Zach,Norvell Jr.,G,San Antonio Spurs
666892,Simisola,Shittu,F,Chicago Bulls
17895876,Kaleb,Wesson,F,LA Clippers
666647,Daulton,Hommes,F,New Orleans Pelicans
17895877,Kerwin,Roach,G,LA Clippers
17895878,Zach,Hankins,C,Phoenix Suns
666827,Tariq,Owens,F,Dallas Mavericks
17895902,Tyler,Hall,G,New York Knicks
666598,Hassani,Gravett,G,Orlando Magic
17895903,Brandon,Randolph,G-F,Milwaukee Bucks
666393,Jalen,Adams,G,Toronto Raptors
17895906,Trey,Phills,G,Houston Rockets
17895907,Stephen,Domingo,G,San Antonio Spurs
40,Marco,Belinelli,G-F,San Antonio Spurs
4196799,Andrei,Fetisov,F,Milwaukee Bucks
666401,Kyle,Alexander,F,Phoenix Suns
17895908,Paul,White,F,Utah Jazz
10,Al-Farouq,Aminu,F,Boston Celtics
84,DeMarre,Carroll,F,Houston Rockets
17895910,Kenny,Williams,G,Charlotte Hornets
88,Vince,Carter,F-G,Atlanta Hawks
94,Tyson,Chandler,C,Houston Rockets
95,Wilson,Chandler,F,Brooklyn Nets
2099,Bruno,Caboclo,,Houston Rockets
46389576,Don,Putman,,St. Louis Bombers
46389577,Herschel,Baltimore,,St. Louis Bombers
4196800,Rashard,Griffith,C,Orlando Magic
4196801,Aurelijius,Zukauskas,C,Milwaukee Bucks
4196802,Abdul,Shamsid-Deen,F,Oklahoma City Thunder
4196824,Sani,Becirovic,G,Denver Nuggets
17895911,Barry,Brown,G,Orlando Magic
17895963,Paul,Eboua,F,Milwaukee Bucks
17895984,Derrick,Alston Jr.,F,Utah Jazz
17895990,Jordan,Ford,G,LA Clippers
17895991,Jahlil,Tripp,F,San Antonio Spurs
17895992,Rayshaun,Hammonds,F,Toronto Raptors
4196825,Paccelis,Morlende,G,Oklahoma City Thunder
4196826,Remon,Van de Hare,C,Orlando Magic
17553991,Selom,Mawugbe,C,Golden State Warriors
4196827,Nedzad,Sinanovic,C,Portland Trail Blazers
4196828,Xue,Yuyang,F-C,Denver Nuggets
4196832,Albert,Miralles,C,Chicago Bulls
4196833,Viktor,Sanikidze,F,San Antonio Spurs
4196835,Sergei,Lishouk,F,Houston Rockets
4196836,Christian,Drejer,F,Brooklyn Nets
4196837,Sergei,Karaulov,C,San Antonio Spurs
4196839,Fran,Vazquez,F-C,Orlando Magic
4196841,Erazem,Lorbek,F,San Antonio Spurs
4196842,Axel,Hervelle,F,New York Knicks
4196843,Cenk,Akyol,G,Phoenix Suns
4196850,Lior,Eliyahu,F,Golden State Warriors
4196852,Vladimir,Veremeenko,F,LA Clippers
46390207,Gino,Sovran,,Toronto Huskies
17896050,Matt,Hurt,F,Houston Rockets
4196965,Izzet,Turkyilmaz,F,Denver Nuggets
389,JJ,Redick,G,Dallas Mavericks
24590029,Craig,Sword,G,Washington Wizards
4196998,Bojan,Dubljevic,F,Portland Trail Blazers
17553996,DJ,Steward,G,Sacramento Kings
4196999,Janis,Timma,F,Orlando Magic
2215,Malcolm,Miller,,Minnesota Timberwolves
479,Johnathan,Williams,F,Sacramento Kings
3546977,Greg,Whittington,F,Denver Nuggets
17896092,Jalen,Crutcher,G,Milwaukee Bucks
17896090,MaCio,Teague,G,Utah Jazz
310,Jordan,McRae,G,Detroit Pistons
17896091,D.J.,Carton,G,Charlotte Hornets
17896096,Matt,Mitchell,F,San Antonio Spurs
666859,Josh,Reaves,G,Dallas Mavericks
17896098,Zaccheus,Darko-Kelly,G-F,Toronto Raptors
17896095,Isaiah,Miller,G,Minnesota Timberwolves
17896102,Mitch,Ballock,G,Cleveland Cavaliers
666963,Nigel,Williams-Goss,G,Utah Jazz
50966,Cameron,Reynolds,G,Houston Rockets
4197029,Vasilije,Micic,G,Oklahoma City Thunder
4197032,Nemanja,Dangubic,F,Brooklyn Nets
4197033,Louis,Labeyrie,F-C,New York Knicks
331,Johnathan,Motley,F,LA Clippers
46389578,Chet,Carlisle,,Chicago Stags
4197192,Jaylen,Hands,G,Cleveland Cavaliers
336,Dzanan,Musa,G-F,Brooklyn Nets
333,Emmanuel,Mudiay,G,Sacramento Kings
317,Darius,Miller,F,Oklahoma City Thunder
17895996,E.J.,Montgomery,F,Milwaukee Bucks
17895998,Devonte,Patterson,F,Dallas Mavericks
17895999,Jordan,Bowden,G,Brooklyn Nets
17896000,Nathan,Sestina,F,Utah Jazz
17896005,Emmitt,Williams,F,Oklahoma City Thunder
3547261,Nico,Mannion,G,Golden State Warriors
17896006,Anthony,Cowan Jr.,G,Memphis Grizzlies
17896054,John,Petty Jr.,G-F,Detroit Pistons
17896108,Romeo,Weems,F,Memphis Grizzlies
17896109,Ryan,Daly,G,Chicago Bulls
17896111,Brandon,Rachal,G,Brooklyn Nets
17554007,Colbey,Ross,G,Golden State Warriors
17896113,Devontae,Shuler,G,Dallas Mavericks
17554008,Justin,Smith,F,Miami Heat
666551,Carsen,Edwards,G,Detroit Pistons
50661,Chris,Chiozza,G,Golden State Warriors
17896019,Nahziah,Carter,G,Atlanta Hawks
666824,Miye,Oni,G,New Orleans Pelicans
295,Thon,Maker,F,Cleveland Cavaliers
41,Jordan,Bell,F,Chicago Bulls
299,Frank,Mason,G,Philadelphia 76ers
294,Ian,Mahinmi,C,Washington Wizards
17896008,Shakur,Juiston,F,Orlando Magic
17896115,Amar,Sylla,F,Orlando Magic
17896119,Reid,Travis,F,New York Knicks
17896015,JJ,Culver,G,Minnesota Timberwolves
127,Cheick,Diallo,F,Detroit Pistons
17896010,Darnell,Cowart,F,Memphis Grizzlies
17896011,Nate,Renfro,F,San Antonio Spurs
134,Damyean,Dotson,G,New York Knicks
11558583,Cameron,Oliver,F,Atlanta Hawks
17896013,Ryan,Woolridge,G,Oklahoma City Thunder
205,John,Henson,F,New York Knicks
46389579,Don,Martin,,St. Louis Bombers
17896014,Eugene,German,G,Denver Nuggets
17896016,Jaire,Grayer,G,Orlando Magic
288,Timothe,Luwawu-Cabarrot,G-F,Atlanta Hawks
17896009,Rob,Edwards,G,Oklahoma City Thunder
9530711,Gabriel,Deck,,Oklahoma City Thunder
46389580,Wilbert,Kautz,,Chicago Stags
17896117,Ethan,Thompson,G,Chicago Bulls
46389581,Tony,Jaros,,Chicago Stags
46390208,Hal,Crisler,,Boston Celtics
35,Aron,Baynes,C-F,Toronto Raptors
17895753,DMitrik,Trice,G,Milwaukee Bucks
78,Deonte,Burton,G,Sacramento Kings
46390209,Winfred,Jacobs,,St. Louis Bombers
350,David,Nwaba,G,Oklahoma City Thunder
46390210,Ned,Endress,,Cleveland Rebels
666460,Ky,Bowman,G,Golden State Warriors
1764,Corey,Brewer,,Sacramento Kings
666502,Zylan,Cheatham,F,New Orleans Pelicans
64,Ryan,Broekhoff,G-F,Philadelphia 76ers
2211,Antonius,Cleveland,,Dallas Mavericks
111,Jamal,Crawford,G,Brooklyn Nets
106,Quinn,Cook,G,Portland Trail Blazers
216,Rondae,Hollis-Jefferson,F,Portland Trail Blazers
174,Harry,Giles III,F-C,LA Clippers
666459,Brian,Bowen II,F,Minnesota Timberwolves
138,Jared,Dudley,F,Los Angeles Lakers
395,Glenn,Robinson III,G-F,Sacramento Kings
394,Andre,Roberson,G-F,Brooklyn Nets
354,Jahlil,Okafor,C,Atlanta Hawks
341,Shabazz,Napier,G,Washington Wizards
1771,Joakim,Noah,,LA Clippers
50729,Michael,Frazier,G,Phoenix Suns
398,Jerome,Robinson,G,Chicago Bulls
18036823,Balsa,Koprivica,,Detroit Pistons
352,Kyle,O'Quinn,C,Philadelphia 76ers
355,Elie,Okobo,G,Phoenix Suns
193,Maurice,Harkless,F,Sacramento Kings
408,Tomas,Satoransky,G-F,Washington Wizards
36,Kent,Bazemore,G,Los Angeles Lakers
46390211,Tom,Callahan,,Providence Steamrollers
76,Trey,Burke,G,Oklahoma City Thunder
46390212,Al,Lujack,,Washington Capitols
24489241,Cameron,McGriff,F,Portland Trail Blazers
24850479,Jaysean,Paige,G,Detroit Pistons
666894,Chris,Silva,F,Dallas Mavericks
116,Troy,Daniels,G,Denver Nuggets
1557,Anderson,Varejao,,Cleveland Cavaliers
46389582,Bob,Doll,,St. Louis Bombers
46389583,Giff,Roux,,St. Louis Bombers
666641,Jaylen,Hoard,F,Oklahoma City Thunder
440,Isaiah,Thomas,G,Charlotte Hornets
18039569,Xavier,Rathan-Mayes,,Washington Wizards
2158,Patrick,McCaw,,Toronto Raptors
4196997,Alex,Oriakhi,F,Sacramento Kings
4197065,Aaron,White,F,Brooklyn Nets
666846,Vincent,Poirier,C,New York Knicks
11755528,Elijah,Bryant,G,Milwaukee Bucks
17895912,Ahmad,Caver,G,Indiana Pacers
666899,Deividas,Sirvydis,G,Detroit Pistons
666453,Marques,Bolden,C,Utah Jazz
309,Ben,McLemore,G,Portland Trail Blazers
666672,Justin,James,G-F,New Orleans Pelicans
18041884,Asante,Gist,,Washington Wizards
38017678,Michael,Foster Jr.,F,Philadelphia 76ers
234,Josh,Jackson,F,Sacramento Kings
203,Udonis,Haslem,F,Miami Heat
3547291,Mason,Jones,G,Los Angeles Lakers
666783,Adam,Mokoka,G,Chicago Bulls
224,Andre,Iguodala,G-F,Golden State Warriors
266,Skal,Labissiere,F,San Antonio Spurs
17620634,Brandon,McCoy,,Miami Heat
666454,Jordan,Bone,G,Indiana Pacers
255,Michael,Kidd-Gilchrist,F,Dallas Mavericks
262,Kyle,Korver,G-F,Milwaukee Bucks
459,Noah,Vonleh,F,Boston Celtics
264,Rodions,Kurucs,F,Milwaukee Bucks
144,Wayne,Ellington,G,Los Angeles Lakers
18042321,Asante,Gist,,Washington Wizards
271,Courtney,Lee,G,Dallas Mavericks
666720,Jalen,Lecque,G,Oklahoma City Thunder
666717,Vic,Law,F,Los Angeles Lakers
270,TJ,Leaf,F,Portland Trail Blazers
3547278,Ashton,Hagans,G-F,Toronto Raptors
362,Jabari,Parker,F,Boston Celtics
3547265,Tyler,Bey,F,Houston Rockets
46389584,Belus,Smawley,,St. Louis Bombers
46389585,Chuck,Gilmur,,Chicago Stags
46389586,Don,Carlson,,Chicago Stags
46389587,Cecil,Hankins,,St. Louis Bombers
3547284,Karim,Mane,G,Minnesota Timberwolves
46389588,Mickey,Rottner,,Chicago Stags
46390213,Mel,Hirsch,,Boston Celtics
367,Chris,Paul,G,Phoenix Suns
244,Tyler,Johnson,G,San Antonio Spurs
3547303,Will,Magnay,C,New Orleans Pelicans
3547290,Josh,Hall,F,Oklahoma City Thunder
4197384,Yam,Madar,G,Boston Celtics
107,DeMarcus,Cousins,C,Denver Nuggets
325,Greg,Monroe,C,Minnesota Timberwolves
118,Ed,Davis,C,Cleveland Cavaliers
51,Eric,Bledsoe,G,Portland Trail Blazers
59,Avery,Bradley,G,Los Angeles Lakers
474,Hassan,Whiteside,C,Utah Jazz
49,Nemanja,Bjelica,F,Golden State Warriors
431,Lance,Stephenson,G,Indiana Pacers
3547263,Daniel,Oturu,C,Toronto Raptors
3547277,Grant,Riller,G,Philadelphia 76ers
3547292,Jalen,Harris,G,Toronto Raptors
4197389,Justinian,Jessup,G,Golden State Warriors
446,Anthony,Tolliver,F,New Orleans Pelicans
435,Jeff,Teague,G,Milwaukee Bucks
411,Thabo,Sefolosha,F,Houston Rockets
666891,Marial,Shayok,G,Philadelphia 76ers
410,Mike,Scott,F,Philadelphia 76ers
424,JR,Smith,G-F,Los Angeles Lakers
425,Zhaire,Smith,G,Philadelphia 76ers
2080,JaKarr,Sampson,,Indiana Pacers
433,Caleb,Swanigan,F,Portland Trail Blazers
17,Carmelo,Anthony,F,Los Angeles Lakers
442,Lance,Thomas,F,Brooklyn Nets
220,Dwight,Howard,C,Los Angeles Lakers
427,Ray,Spalding,F,Houston Rockets
481,Lou,Williams,G,Atlanta Hawks
6,LaMarcus,Aldridge,F,Brooklyn Nets
428,Omari,Spellman,F,Chicago Bulls
445,Sindarius,Thornwell,G,Orlando Magic
441,Khyri,Thomas,G,Houston Rockets
666900,Alen,Smailagic,F,Golden State Warriors
400,Rajon,Rondo,G,Cleveland Cavaliers
318,Paul,Millsap,F,Philadelphia 76ers
17895693,Justin,Turner,G,San Antonio Spurs
17895694,Biram,Faye,C,San Antonio Spurs
17895695,Eric,Demers,G,San Antonio Spurs
2309958,Jontay,Porter,C-F,Memphis Grizzlies
23,Dwayne,Bacon,G-F,New York Knicks
222,Chandler,Hutchison,F,Phoenix Suns
17895696,Tahj,Eaddy,G,Orlando Magic
17895697,Asbjorn,Midtgaard,C,Orlando Magic
17895698,Jeremiah,Tilmon,C,Orlando Magic
17895701,D.J.,Funderburk,F,Utah Jazz
17895702,Olivier,Sarr,C,Memphis Grizzlies
17895703,Keaton,Wallace,G,Memphis Grizzlies
17895706,Denzel,Mahoney,G-F,Charlotte Hornets
17895707,Cameron,McGriff,F,Charlotte Hornets
17895708,Sehmus,Hazer,G,Cleveland Cavaliers
17895709,Tre,Scott,F,Cleveland Cavaliers
17895710,Chandler,Vaudrin,F,Cleveland Cavaliers
4197197,Justin,Jackson,F,Orlando Magic
2,Jaylen,Adams,G,Chicago Bulls
12044014,Caleb,Homesley,G,Washington Wizards
463,Dion,Waiters,G,Los Angeles Lakers
666975,Kenny,Wooten,F,Minnesota Timberwolves
482,Marvin,Williams,F,Milwaukee Bucks
1983,Tyler,Zeller,,San Antonio Spurs
492,Ante,Zizic,C,Cleveland Cavaliers
17895711,Caleb,Agada,G-F,Denver Nuggets
17895712,Giorgi,Bezhanishvili,F,Denver Nuggets
17895713,Chudier,Bile,F,Denver Nuggets
17895714,Jason,Burnell,F,Denver Nuggets
666871,Justin,Robinson,G,Detroit Pistons
17895715,Steffon,Mitchell,F,Denver Nuggets
666976,Justin,Wright-Foreman,G,Washington Wizards
17895716,Arnas,Velicka,G,Boston Celtics
17895717,LJ,Figueroa,G,Dallas Mavericks
666750,Jeremiah,Martin,G,Cleveland Cavaliers
17895718,Mark,Vital,F,Portland Trail Blazers
17895719,Sterling,Manley,F-C,Chicago Bulls
17895720,Troy,Baxter Jr.,F,Chicago Bulls
667302,Nicolo,Melli,F,Dallas Mavericks
97,Marquese,Chriss,F,Oklahoma City Thunder
17895734,Spencer,Littleson,G,Detroit Pistons
17895735,Jamorko,Pickett,F,Detroit Pistons
17895736,Anthony,Tarke,F,Detroit Pistons
17895737,Lydell,Elmore,F,LA Clippers
17895738,David,DiLeo,F,New Orleans Pelicans
17895739,Malcolm,Hill,G,New Orleans Pelicans
46389589,Ralph,Kaplowitz,,Golden State Warriors
46389590,George,Senesky,,Golden State Warriors
17895740,Alpha,Diallo,F,Phoenix Suns
17895741,Jon Axel,Gudmundsson,G,Phoenix Suns
17895742,Trey,Kell,G,Phoenix Suns
484,D.J.,Wilson,F,Toronto Raptors
163,Tim,Frazier,G,Cleveland Cavaliers
468,Brad,Wanamaker,G,Washington Wizards
3547300,Sean,McDermott,F,Memphis Grizzlies
152,Kenneth,Faried,F-C,Portland Trail Blazers
17895758,Kyle,Fogg,G,Utah Jazz
2164,Semaj,Christon,,Denver Nuggets
17895762,Deonte,Burton,F,Denver Nuggets
2133,Joe,Young,,Washington Wizards
17895775,Zach,Auguste,C,Boston Celtics
412,Wayne,Selden,G-F,New York Knicks
17896068,Juhann,Begarin,G,Boston Celtics
2076,Tarik,Black,,Denver Nuggets
17896082,Aamir,Simms,F,New York Knicks
326,E'Twaun,Moore,G,Orlando Magic
17896086,Oscar,da Silva,F,Oklahoma City Thunder
18170949,Giorgos,Kalaitzakis,,Milwaukee Bucks
17895743,Jo,Lual-Acuil Jr.,C,Phoenix Suns
17895744,Emmanuel,Nzekwesi,F,Phoenix Suns
17895745,Jaleen,Smith,G,Phoenix Suns
17895746,Justin,Robinson,F,San Antonio Spurs
17895747,Marcus,Foster,G,Houston Rockets
17895748,Jalen,Tate,G,Houston Rockets
17895749,Tyler,Hagedorn,F,Los Angeles Lakers
3547296,Ty-Shon,Alexander,G,Phoenix Suns
17895750,Steven,Enoch,F,Milwaukee Bucks
17895751,John,Mooney,F,Milwaukee Bucks
17895752,Mike,Smith,G,Milwaukee Bucks
126,Marcus,Derrickson,F,Minnesota Timberwolves
52,Trevon,Bluiett,G-F,Cleveland Cavaliers
46390214,Don,Eliason,,Boston Celtics
46390215,Walt,Miller,,Pittsburgh Ironmen
5279,Emanuel,Terry,,Phoenix Suns
50823,Jemerrio,Jones,F,Los Angeles Lakers
18677827,Johnny,Hamilton,C,Atlanta Hawks
269,Jake,Layman,F,Minnesota Timberwolves
5,DeVaughn,Akoon-Purcell,G-F,Atlanta Hawks
666584,Kaiser,Gates,F,Brooklyn Nets
17895834,Nate,Mason,G,Phoenix Suns
46390216,Al,Negratti,,Washington Capitols
46390217,Hank,Biasatti,,Toronto Huskies
46390218,Rob,Rensberger,,Chicago Stags
17895835,Bennie,Boatwright,F,Indiana Pacers
17895838,Aubrey,Dawkins,G-F,Washington Wizards
666570,Robert,Franks,F,Dallas Mavericks
18678048,Balsa,Koprivica,C,Detroit Pistons
17896079,Rokas,Jokubaitis,G,New York Knicks
17896080,EJ,Onu,F-C,Dallas Mavericks
17896118,Marcus,Zegarowski,G,Brooklyn Nets
17895839,Javin,DeLaurier,F,Milwaukee Bucks
17895988,Jon,Teske,C,Memphis Grizzlies
38017723,Alondes,Williams,G,Brooklyn Nets
4197105,Petr,Cornelie,F,Denver Nuggets
24839769,Paris,Bass,F,Phoenix Suns
426,Tony,Snell,G,New Orleans Pelicans
240,Alize,Johnson,F,San Antonio Spurs
